imdb_title_id,title,year,genre,duration,country,language,production_company,actors,description,avg_vote,votes,budget
tt0021568,Young Man of Manhattan,1930,Comedy,79,USA,English,Paramount Pictures,Claudette Colbert &  Norman Foster &  Ginger Rogers &  Charles Ruggles &  Leslie Austin &  Lorraine Aalbu &  Aileene Aalbu &  Fern Aalbu &  Harriet Aalbu &  H. Dudley Hawley,Two flappers (Claudette Colbert and Ginger Rogers) try to get their newspaper reporter boyfriends to pay attention to them.,6.1,146,
tt0021571,La terra,1930,Drama,75,Soviet Union,Russian,Vseukrainske Foto Kino Upravlinnia (VUFKU),Stepan Shkurat &  Semyon Svashenko &  Yuliya Solntseva &  Yelena Maksimova &  Nikolai Nademsky &  Ivan Franko &  Pyotr Masokha &  Vladimir Mikhaylov &  Pavel Petrik &  P. Umanets &  Ye. Bondina &  Luka Lyashenko,In the peaceful countryside  Vassily opposes the rich kulaks over the coming of collective farming.,7.3,4949,
tt0021580,24 Hours,1931,Drama,66,USA,English,Paramount Pictures,Clive Brook &  Kay Francis &  Miriam Hopkins &  Regis Toomey &  George Barbier &  Adrienne Ames &  Minor Watson &  Charlotte Granville &  Lucille La Verne &  Wade Boteler,A nightclub singer is carrying on an affair with a married man. When she is found murdered  her lover is suspected of the crime.,6,269,
tt0021594,Alam Ara,1931,Drama,124,India,Hindi &  Urdu,Imperial Movietone,Master Vithal &  Zubeida &  Jillo &  Sushila &  Prithviraj Kapoor &  Elizer &  W.M. Khan &  Jagdish Sethi &  L.V. Prasad,A period fantasy that told of the ageing king of Kamarpur  and his two rival queens  Navbahar and Dilbahar  and their rivalry when a fakir predicts that Navbahar will bear the king's heir. ...,6.3,106,
tt0021595,Alexander Hamilton,1931,Biography,70,USA,English &  French,Warner Bros.,George Arliss &  Doris Kenyon &  Dudley Digges &  June Collyer &  Montagu Love &  Ralf Harolde &  Lionel Belmore &  Alan Mowbray &  John T. Murray &  Morgan Wallace &  John Larkin,With the end of the Revolutionary War in 1783  General George Washington took Colonel Hamilton with him into the newly formed government. While the main disagreements in the early days was ...,6,223,
tt0021599,Alice in Wonderland,1931,Fantasy,55,USA,English,Metropolitan Studios,Ruth Gilbert &  Ralph Hertz &  Lillian Ardell &  Mabel Wright &  Tom Corless &  Leslie King &  Meyer Berensen &  Raymond Schultz &  Jimmy Rosen &  Vie Quinn &  N.R. Cregan &  Patrick Glasgow &  Gus Alexander &  Charles Silvern &  Pat Gleason,A young girl named Alice falls down a rabbit-hole and wanders into the strange world of Wonderland.,4.6,116,
tt0021606,Ambassador Bill,1931,Comedy,70,USA,English,Fox Film Corporation,Will Rogers &  Marguerite Churchill &  Greta Nissen &  Tad Alexander &  Ray Milland &  Gustav von Seyffertitz &  Arnold Korff &  Ferdinand Munier &  Edwin Maxwell &  Ernest Wood &  Tom Ricketts &  Theodore Lodi &  Herbert Bunston &  Ben Turpin,An American ambassador arrives in a small country that is being convulsed by political intrigue and civil unrest. He befriends the young boy who is to be the country's king  to ensure that ...,6.2,120,
tt0021607,Una tragedia americana,1931,Crime,96,USA,English,Paramount Pictures,Phillips Holmes &  Sylvia Sidney &  Frances Dee &  Irving Pichel &  Frederick Burton &  Claire McDowell &  Wallace Middleton &  Emmett Corrigan &  Charles Middleton &  Lucille La Verne &  Al Hart &  Fanny Midgley &  Arnold Korff &  Russ Powell,A poor factory worker  employed by a wealthy uncle  falls in love with a beautiful heiress but his happiness and promising future are jeopardized by a previous affair with a coworker he impregnated.,6.5,644,
tt0021615,Are These Our Children,1931,Drama,84,USA,English,RKO Radio Pictures,Eric Linden &  Beryl Mercer &  Billy Butts &  Rochelle Hudson &  William Orlamond &  Arline Judge &  Roberta Gale &  Mary Kornman &  Ben Alexander &  Robert Quirk,A good kid with no record commits a robbery  kills an old man and winds up on death row. The authorities try to figure out why he went bad.,5.8,186,  400000
tt0021622,Un popolo muore,1931,Drama,108,USA,English &  Italian &  Swedish,John Ford Productions,Ronald Colman &  Helen Hayes &  Richard Bennett &  A.E. Anson &  Clarence Brooks &  Alec B. Francis &  Claude King &  Bert Roach &  Myrna Loy &  Russell Hopton &  David Landau &  Lumsden Hare,A medical researcher is sent to a plague outbreak  where he has to decide priorities for the use of a vaccine.,6.2,1493,
tt0021632,Bachelor Apartment,1931,Comedy,76,USA,English &  Italian,RKO Radio Pictures,Lowell Sherman &  Irene Dunne &  Mae Murray &  Norman Kerry &  Claudia Dell &  Ivan Lebedeff &  Noel Francis &  Purnell Pratt &  Charles Coleman &  Kitty Kelly,A New York playboy dates wild woman until he falls for a hard-working stenographer.,6.2,342,
tt0021633,The Bachelor Father,1931,Comedy,90,USA,English &  French,Cosmopolitan Productions,Marion Davies &  Ralph Forbes &  C. Aubrey Smith &  Ray Milland &  Guinn 'Big Boy' Williams &  David Torrence &  Doris Lloyd &  Edgar Norton &  Nina Quartero &  Halliwell Hobbes &  Elizabeth Murray &  James Gordon,Old man invites three of his illegitimate children to live with him.,6.5,1041,  502000
tt0021635,Bad Girl,1931,Drama,90,USA,English,Frank Borzage Production,James Dunn &  Sally Eilers &  Minna Gombell &  Frank Darien &  William Pawley &  Paul Fix,A man and woman  skeptical about romance  nonetheless fall in love and are wed  but their lack of confidence in the opposite sex haunts their marriage.,6.5,1081,
tt0021636,The Bad Sister,1931,Drama,68,USA,English,Universal Pictures,Conrad Nagel &  Sidney Fox &  Bette Davis &  Humphrey Bogart &  Charles Winninger &  Emma Dunn &  Zasu Pitts &  Slim Summerville &  Bert Roach &  David Durand,Marianne falls in love with a con artist who has a hidden agenda.,6.3,988,
tt0021647,Beauty and the Boss,1932,Comedy,66,USA,English,Warner Bros.,Marian Marsh &  David Manners &  Warren William &  Charles Butterworth &  Frederick Kerr &  Mary Doran &  Robert Greig,An executive hires a mousy  plain woman as his secretary so she will not divert him from his work  but she still becomes determined to win his heart.,6.9,474,
tt0021649,Behind Office Doors,1931,Drama,82,USA,English,RKO Radio Pictures,Mary Astor &  Robert Ames &  Ricardo Cortez &  Catherine Dale Owen &  Kitty Kelly &  Edna Murphy &  Charles Sellon &  William Morris &  George MacFarlane,Mary Linden is the secretary who is the unheralded power behind successful executive James Duneen. He takes her for granted until rival Wales tries to take her away from him.,6.1,372,
tt0021653,Montagne in fiamme,1931,Drama,109,Germany &  France,German,Les Films Marcel Vandal et Charles Delac,Luis Trenker &  Lissy Arna &  Claus Clausen &  Luigi Serventi &  Paul Graetz,,6.8,103,
tt0021657,Amor mio tradiscimi!,1931,Romance,75,USA,English,First National Pictures,Loretta Young &  Frank Albertson &  Ricardo Cortez &  Joan Blondell &  Frank Darien &  Dorothy Christy &  Oscar Apfel &  Judith Barrett &  Mickey Bennett,Thanks to her ability and her legs  Claire McIntyre rises in the business world.,5.9,240,
tt0021668,Il cammello nero,1931,Crime,71,USA,English,Fox Film Corporation,Warner Oland &  Sally Eilers &  Bela Lugosi &  Dorothy Revier &  Victor Varconi &  Murray Kinnell &  William Post Jr. &  Robert Young &  Violet Dunn &  J.M. Kerrigan &  Mary Gordon &  Rita Rozelle &  Otto Yamaoka,The unsolved murder of a Hollywood actor several years earlier and an enigmatic psychic are the keys to help Charlie solve the Honolulu stabbing death of a beautiful actress.,6.8,1301,
tt0021673,La bionda e l'avventuriero,1931,Comedy,79,USA,English,Warner Bros.,James Cagney &  Joan Blondell &  Louis Calhern &  Noel Francis &  Ray Milland &  Guy Kibbee &  Polly Walters &  William Burgess &  Maude Eburne &  Nat Pendleton,The adventures of an egoistic con man and his glamorous accomplice.,7.1,1561,
tt0021695,La trovatella,1931,Comedy,60,USA,English,Fox Film Corporation,Sally O'Neil &  Alan Dinehart &  Frank Albertson &  William Collier Sr. &  Virginia Cherrill &  June Collyer &  J. Farrell MacDonald &  Mary Forbes &  Albert Gran &  Louise Mackintosh &  Margaret Mann,A society novelist brings a brash young chorus girl home in order to study her for inspiration for his new novel. His family is distraught  but soon her behavior has forever altered their ...,6.6,100,  243093
tt0021697,Broadminded,1931,Comedy,65,USA,English,First National Pictures,Joe E. Brown &  Ona Munson &  William Collier Jr. &  Marjorie White &  Holmes Herbert &  Margaret Livingston &  Thelma Todd &  Bela Lugosi &  Grayce Hampton,Jack's father is sending Jack away to keep him from the gambling  booze  girls and late nights. He has Ossie go as Jack's companion  not knowing that Ossie does the same things as Jack. ...,5.9,251,
tt0021707,Los calaveras,1931,Comedy,63,USA,Spanish,Hal Roach Studios,Stan Laurel &  Oliver Hardy &  Anita Garvin &  Linda Loredo &  Charlie Hall &  Charles Dorety &  Luis Llaneza,An expanded remake in Spanish of Be Big. (1931) and Laughing Gravy (1930) by Laurel and Hardy.,6.4,136,
tt0021725,Caught Plastered,1931,Comedy,68,USA,English,RKO Radio Pictures,Bert Wheeler &  Robert Woolsey &  Dorothy Lee &  Lucy Beaumont &  Jason Robards Sr. &  Charles Middleton &  DeWitt Jennings &  Josephine Whittell &  Jim Farley,Wheeler and Woolsey play two unemployed vaudevillians who get involved in helping an old lady save her moribund drug store. Problems and laughs begin when the villain spikes the Lemon Sodas they are selling.,6.6,187,  281000
tt0021730,Il campione,1931,Drama,86,USA,English,Metro-Goldwyn-Mayer (MGM),Wallace Beery &  Jackie Cooper &  Irene Rich &  Roscoe Ates &  Edward Brophy &  Hale Hamilton &  Jesse Scott &  Marcia Mae Jones,An alcoholic ex-boxer struggles to provide a good living for his son.,7.3,2741,
tt0021732,La beffa dell'amore,1931,Drama,72,USA,English &  French &  German,First National Pictures,Douglas Fairbanks Jr. &  Rose Hobart &  Anthony Bushell &  Holmes Herbert &  Mary Forbes &  Edmund Breon &  Harry Allen,Two brothers on leave fall for the same girl in World War I London.,6.4,154,
tt0021733,La crociera del delitto,1931,Mystery,76,USA,English,Fox Film Corporation,Warner Oland &  John Garrick &  Marguerite Churchill &  Warren Hymer &  Marjorie White &  C. Henry Gordon &  William Holden &  George Brent &  Peter Gawthorne &  John T. Murray &  John Swor &  Goodee Montgomery &  Jason Robards Sr. &  Lumsden Hare &  Zeffie Tilbury,Charlie steps in to solve the murder of a wealthy American found dead in a London hotel. Settings include London  Nice  San Remo  Honolulu and Hong Kong. Fast-paced with lots of wisecracking.,6.7,474,
tt0021735,The Cheat,1931,Drama,74,USA,English,Paramount Pictures,Tallulah Bankhead &  Harvey Stephens &  Irving Pichel &  Jay Fassett &  Ann Andrews &  William Ingersoll &  Hanaki Yoshiwara &  Willard Dashiell &  Edward Keane &  Robert Strange,Woman in debt makes an impulsive investment which doesn't go her way.,6.4,442,
tt0021743,Chinatown After Dark,1931,Crime,59,USA,English,Action Pictures,Carmel Myers &  Rex Lease &  Barbara Kent &  Edmund Breese &  Frank Mayo &  Billy Gilbert &  Michael Visaroff &  Laska Winter,The female head of a criminal gang in Chinatown is after a valuable jewel  and lets nothing stand in her way of finding it.,4.4,109,
tt0021746,I pionieri del West,1931,Drama,123,USA,English &  French,RKO Radio Pictures,Richard Dix &  Irene Dunne &  Estelle Taylor &  Nance O'Neil &  William Collier Jr. &  Roscoe Ates &  George E. Stone &  Stanley Fields &  Robert McWade &  Edna May Oliver &  Judith Barrett &  Eugene Jackson &  Roberta Gregory,A newspaper editor settles in an Oklahoma boom town with his reluctant wife at the end of the nineteenth century.,5.9,5304,  1433000
tt0021761,Consolation Marriage,1931,Drama,81,USA,English,RKO Radio Pictures,Irene Dunne &  Pat O'Brien &  John Halliday &  Myrna Loy &  Lester Vail &  Matt Moore,In prohibition-era Manhattan  shopkeeper Mary Brown loses Aubrey  her childhood sweetheart  when he marries a rich woman. Reporter Steve "Rollo" Porter has lost -his- childhood sweetheart  ...,6.1,416,
tt0021764,Corsair,1931,Adventure,75,USA,English,Art Cinema Corporation,Chester Morris &  Thelma Todd &  Fred Kohler &  Ned Sparks &  Emmett Corrigan &  William Austin &  Frank McHugh &  Frank Rice &  Mayo Methot &  Gay Seabrook &  Addie McPhail &  Al Hill &  Pat Hartigan &  Sidney D'Albrook,A stock market broker plans to liven up his boring life by taking up piracy on the high seas.,5.8,174,
tt0021768,Cracked Nuts,1931,Comedy,65,USA,English,RKO Radio Pictures,Bert Wheeler &  Robert Woolsey &  Dorothy Lee &  Edna May Oliver &  Leni Stengel &  Stanley Fields &  Boris Karloff &  Frank Thornton,To impress his fiancee's aunt  a young man tries to become king in a small kingdom  but the people there have already crowned one  who has won this honor by gambling. So he plans a coup ...,6.4,225,
tt0021770,Codice penale,1930,Crime,97,USA,English,Columbia Pictures,Walter Huston &  Phillips Holmes &  Constance Cummings &  Boris Karloff &  DeWitt Jennings &  Mary Doran &  Ethel Wales &  Clark Marshall &  Arthur Hoyt &  John St. Polis &  Paul Porcasi &  Otto Hoffman &  John Sheehan,After a failed attempt at running for governor  D.A. Mark Brady is appointed warden of the state prison where many of the criminals he prosecuted are incarcerated.,7,895,
tt0021772,La rumba dell'amore,1931,Musical,86,USA,English &  Spanish,Metro-Goldwyn-Mayer (MGM),Lawrence Tibbett &  Lupe Velez &  Ernest Torrence &  Jimmy Durante &  Karen Morley &  Louise Fazenda &  Hale Hamilton &  Mathilde Comont &  Philip Cooper &  Ernesto Lecuona and the Palau Brothers' Cuban Orchestra,A guilt-ridden U.S. Marine returns to Cuba to try to find his illegitimate child.,5.6,149,
tt0021778,La via del male,1931,Crime,80,USA,English,Metro-Goldwyn-Mayer (MGM),Joan Crawford &  Lester Vail &  Cliff Edwards &  William Bakewell &  William Holden &  Clark Gable &  Earle Foxe &  Purnell Pratt &  Hale Hamilton &  Natalie Moorhead &  Joan Marsh &  Russell Hopton,After the death of her father and loss of the family fortune  Bonnie gets a job as a cub reporter while her brother becomes involved in bootlegging.,6.2,805,
tt0021780,Just a Gigolo,1931,Comedy,66,USA,English,Metro-Goldwyn-Mayer (MGM),William Haines &  Irene Purcell &  C. Aubrey Smith &  Charlotte Granville &  Lilian Bond &  Albert Conti &  Maria Alba &  Ray Milland &  Lenore Bushman &  Gerald Fielding &  Yola d'Avril,Haines plays the role of a festive British nobleman  for whom a marriage has been arranged by his relatives. He goes to a European Summer resort and poses as a gigolo to meet the girl ...,6.2,843,
tt0021785,Daughter of the Dragon,1931,Crime,70,USA,English,Paramount Pictures,Anna May Wong &  Warner Oland &  Sessue Hayakawa &  Bramwell Fletcher &  Frances Dade &  Holmes Herbert &  Lawrence Grant &  Harold Minjir &  Nicholas Soussanin &  E. Alyn Warren,Princess Ling Moy  a young and beautiful Chinese aristocrat lives next door  unbeknownst to her  to Dr. Fu Manchu  a brilliant but twisted genius who is out to rule the world. She is ...,6.1,366,
tt0021786,La piccola amica,1931,Drama,85,USA,English,Metro-Goldwyn-Mayer (MGM),Ramon Novarro &  Helen Chandler &  Jean Hersholt &  C. Aubrey Smith &  William Bakewell &  Karen Morley &  Douglass Montgomery &  Glenn Tryon &  Clyde Cook &  Sumner Getchell &  Clara Blandick &  Edwin Maxwell &  Jackie Searl &  Russ Powell &  Zelda Sears,Willi  a brash young lieutenant in the Austrian Imperial Guard  bent on an evening of pleasure  visits a house of ill repute and gambling parlor. He meets Laura  a sweet innocent girl and ...,6.2,119,  515000
tt0021793,La piccola emigrante,1931,Comedy,106,USA,English,Fox Film Corporation,Janet Gaynor &  Charles Farrell &  El Brendel &  Raul Roulien &  Lawrence O'Sullivan &  Manya Roberti &  Virginia Cherrill &  Olive Tell &  Mischa Auer &  Marvine Maazel,A comic group of Europeans coming to the USA have romantic and immigration troubles.,5.9,188,
tt0021799,Dirigibile,1931,Adventure,100,USA,English,Columbia Pictures,Jack Holt &  Ralph Graves &  Fay Wray &  Hobart Bosworth &  Roscoe Karns &  Harold Goodwin &  Clarence Muse &  Emmett Corrigan,Jack Bradon is tasked to reach the South Pole with a dirigible.,6.3,542,  1000000
tt0021807,Don't Bet on Women,1931,Comedy,70,USA,English,Fox Film Corporation,Edmund Lowe &  Jeanette MacDonald &  Roland Young &  J.M. Kerrigan &  Una Merkel &  Helene Millard,At a big party  Roger Fallon  now a woman-hater  right to the core - this all due to a failed marriage and disastrous love affairs - talks to Herbert Drake. Herbert who is happily married  ...,6.2,126,
tt0021814,Dracula,1931,Drama,75,USA,English &  Hungarian &  Latin,Universal Pictures,Bela Lugosi &  Helen Chandler &  David Manners &  Dwight Frye &  Edward Van Sloan &  Herbert Bunston &  Frances Dade &  Joan Standing &  Charles K. Gerrard,The ancient vampire Count Dracula arrives in England and begins to prey upon the virtuous young Mina.,7.5,45054,  355000
tt0021820,The Drums of Jeopardy,1931,Crime,75,USA,English,Tiffany Productions,Warner Oland &  June Collyer &  Lloyd Hughes &  Clara Blandick &  Hale Hamilton &  Wallace MacDonald &  George Fawcett &  Florence Lake &  Mischa Auer &  Ernest Hilliard,A mad doctor is determined to take revenge on the family he believes is responsible for his daughter's death.,5.7,216,
tt0021825,The Easiest Way,1931,Drama,73,USA,English,Metro-Goldwyn-Mayer (MGM),Constance Bennett &  Adolphe Menjou &  Robert Montgomery &  Anita Page &  Marjorie Rambeau &  J. Farrell MacDonald &  Clara Blandick &  Clark Gable,Growing up in a poor working-class family  Laura decides not to marry the boy-next-door and instead accepts wealthy  older Will Brockton's invitation to move in with him. After falling in ...,6.1,444,  310000
tt0021826,Ripudiata,1931,Drama,102,USA,English,Fox Film Corporation,Ann Harding &  Clive Brook &  Conrad Nagel &  Cecilia Loftus &  Beryl Mercer &  O.P. Heggie &  Flora Sheffield &  David Torrence &  Wally Albright &  Ronnie Cosby &  Eric Mayne,The refined Lady Isabel Carlisle  after leaving her family and enduring nearly a decade of hardships  learns that her son has fallen ill. Despite being nearly blinded as the result of an explosion  she returns home to see her son again.,6,136,
tt0021828,Borneo selvaggio,1931,Adventure,77,USA,English,Universal Pictures,Rose Hobart &  Charles Bickford &  Georges Renavent &  Lupita Tovar &  Noble Johnson &  Tom London,Woman treks through jungle to find her missing husband.,5.7,169,
tt0021829,The Heart of New York,1932,Comedy,73,USA,English &  Yiddish,Warner Bros.,Joe Smith &  Charles Dale &  George Sidney &  Ruth Hall &  Aline MacMahon &  Anna Appel &  Donald Cook &  Oscar Apfel &  Harold Waldridge &  Marion Byron &  George MacFarlane &  Ann Brody &  Charles Coleman,In the Jewish enclave of New York's lower East Side  hapless inventor Mendel is constantly in debt since he uses all his (and other people's) money to tinker with machines that will make ...,6,149,  201000
tt0021840,Everything's Rosie,1931,Comedy,67,USA,English,RKO Radio Pictures,Robert Woolsey &  Anita Louise &  John Darrow &  Florence Roberts &  Clifford Dempsey &  Lita Chevret &  Alfred P. James &  Frank Beal,A carnival huckster and his 17-year-old foster daughter try to be accepted by the townspeople when she and a handsome lad fall in love.,6,131,  140000
tt0021845,Expensive Women,1931,Drama,60,USA,English,Warner Bros.,Dolores Costello &  H.B. Warner &  Warren William &  Anthony Bushell &  Polly Walters &  Joe Donahue &  George Irving &  Billy House,Expensive Women is a 1931 Pre-Code talking film drama directed by silent film veteran Hobart Henley and stars Dolores Costello. It was Costello's final film as a leading lady and star for ...,5.6,188,
tt0021847,The False Madonna,1931,Crime,70,USA,English,Paramount Pictures,Kay Francis &  William 'Stage' Boyd &  Conway Tearle &  John Breeden &  Marjorie Gateson &  Charles D. Brown,A woman who is a member of a gang of con artists impersonates the mother of a wealthy blind man; she comes to feel a true motherly love for the young man  and refuses to try to cheat him.,6.4,111,
tt0021859,50 Million Frenchmen,1931,Comedy,74,USA,English &  French &  German,Warner Bros.,Ole Olsen &  Chic Johnson &  William Gaxton &  Helen Broderick &  John Halliday &  Claudia Dell &  Lester Crawford &  Evalyn Knapp &  Charles Judels &  Carmelita Geraghty &  Vera Gordon &  Nat Carr,Independently wealthy American Jack Forbes has just arrived in Paris. Because of his wealth  he can have any woman on his arms. Currently that role is filled by Marcelle Dubrey  but Jack ...,5.2,112,
tt0021861,L'ultima carovana,1931,Romance,92,USA,English,Paramount Pictures,Gary Cooper &  Lili Damita &  Ernest Torrence &  Tully Marshall &  Fred Kohler &  Eugene Pallette &  Roy Stewart &  May Boley &  Eve Southern &  Frank Campeau &  Charles Winninger &  Frank Hagney,A young frontier scout helps guide a freight wagon train across the country  fighting off Indians and evil traders  while his two crusty companions try and save him from falling in love.,5.7,520,
tt0021865,The Finger Points,1931,Crime,90,USA,English,First National Pictures,Richard Barthelmess &  Fay Wray &  Regis Toomey &  Robert Elliott &  Clark Gable &  Oscar Apfel &  Robert Gleckler &  Noel Madison,Rookie reporter receives bribes from gangsters to suspend negative press.,5.9,396,
tt0021873,Five Star Final,1931,Crime,89,USA,English,First National Pictures,Edward G. Robinson &  Marian Marsh &  H.B. Warner &  Anthony Bushell &  George E. Stone &  Frances Starr &  Ona Munson &  Boris Karloff &  Aline MacMahon &  Oscar Apfel &  Purnell Pratt &  Robert Elliott,The City Editor of a sleazy tabloid goes against his own journalistic ethics to resurrect a twenty year old murder case... with tragic results.,7.3,1758,
tt0021874,Five and Ten,1931,Drama,89,USA,English,Cosmopolitan Productions,Marion Davies &  Leslie Howard &  Richard Bennett &  Irene Rich &  Douglass Montgomery &  Mary Duncan,After her businessman father moves her family from Kansas City to New York  a woman falls in love with an engaged man.,6.3,1263,
tt0021879,Flying High,1931,Comedy,80,USA,English,Metro-Goldwyn-Mayer (MGM),Bert Lahr &  Charlotte Greenwood &  Pat O'Brien &  Kathryn Crawford &  Charles Winninger &  Hedda Hopper &  Guy Kibbee &  Herbert Braggiotti &  Gus Arnheim &  Gus Arnheim and His Orchestra,An eccentric inventor and his new flying machine are the focus of this musical comedy.,5.8,206,  634000
tt0021884,Frankenstein,1931,Drama,70,USA,English &  Latin,Universal Pictures,Colin Clive &  Mae Clarke &  John Boles &  Boris Karloff &  Edward Van Sloan &  Frederick Kerr &  Dwight Frye &  Lionel Belmore &  Marilyn Harris,An obsessed scientist assembles a living being from parts of exhumed corpses.,7.8,63315,  291000
tt0021885,Io amo,1931,Crime,93,USA,English,Metro-Goldwyn-Mayer (MGM),Norma Shearer &  Leslie Howard &  Lionel Barrymore &  Clark Gable &  James Gleason &  Lucy Beaumont,An alcoholic lawyer who successfully defended a notorious gambler on a murder charge objects when his free-spirited daughter becomes romantically involved with him.,6.7,2225,  529000
tt0021889,La sfinge dell'amore,1931,Drama,68,USA,English,RKO Radio Pictures,Adolphe Menjou &  Lili Damita &  Laurence Olivier &  Erich von Stroheim &  Hugh Herbert &  Frederick Kerr &  Blanche Friderici &  Vadim Uraneff &  Jean Del Val,British Army Captain Geoff Roberts carries on an affair with Alva  the wife of the cruel Victor Sangrito. Sangrito  however  is well aware of the affair  as he uses his beautiful wife to ...,5.4,298,
tt0021890,The Front Page,1931,Comedy,101,USA,English,The Caddo Company,Adolphe Menjou &  Pat O'Brien &  Mary Brian &  Edward Everett Horton &  Walter Catlett &  George E. Stone &  Mae Clarke &  Slim Summerville &  Matt Moore &  Frank McHugh &  Clarence Wilson &  Fred Howard &  Phil Tead &  Eugene Strong &  Spencer Charters,An investigative reporter sees an opportunity for the story of a lifetime when an accused murderer escapes hanging.,6.7,2348,
tt0021895,The Galloping Ghost,1931,Action,226,USA,English,Mascot Pictures,Harold 'Red' Grange &  Dorothy Gulliver &  Walter Miller &  Francis X. Bushman Jr. &  Gwen Lee &  Tom Dugan &  Theodore Lorch &  Edward Hearn &  Ernie Adams &  Tom London &  Frank Brownlee &  Edward Peil Sr. &  Joseph P. Mack &  Stepin Fetchit &  Dick Dickinson,A gambling ring run out of the Mogul Taxi company is intent on fixing college football games. Football star Harold "Red" Grange is a target for the gamblers  whose thugs try to eliminate ...,5.5,128,
tt0021900,Il bel capitano,1931,Drama,67,USA,English,RKO Radio Pictures,Genevieve Tobin &  Betty Compson &  Ivan Lebedeff &  Ilka Chase &  Purnell Pratt &  Colin Campbell &  Arthur Edmund Carewe &  Edward Martindel &  John St. Polis &  Judith Vosselli &  George Irving &  Rita La Roy,Captain Orloff is sent to Bucharest to capture a Mata Hari type of spy  but many different women fit the bill and are attractive enough to make one question one's allegiance.,5.1,129,  184000
tt0021906,Gentleman's Fate,1931,Crime,90,USA,English,Metro-Goldwyn-Mayer (MGM),John Gilbert &  Louis Wolheim &  Leila Hyams &  Anita Page &  Marie Prevost &  John Miljan &  George Cooper &  Ferike Boros &  Ralph Ince &  Frank Reicher &  Paul Porcasi &  Tenen Holtz,Jack lives the high life and wants to make Marjorie his one and only. He then learns that his deceased father is alive but dying of lead poisoning. His father sent him away  twenty years ...,6.4,731,
tt0021927,Tante donne e nessuna,1931,Drama,71,USA,English &  Italian &  German,Metro-Goldwyn-Mayer (MGM),Adolphe Menjou &  Irene Dunne &  Ernest Torrence &  Neil Hamilton &  Olga Baclanova &  Cliff Edwards &  Hale Hamilton &  Roscoe Ates &  Herman Bing &  Elsa Janssen,Jean Paurel is a womanizing opera star  who agrees to help Diana Page her career in order to take advantage of her. But instead he finds falling in love with her. To complicate matters  ...,5.7,154,
tt0021928,The Great Meadow,1931,Drama,75,USA,English,Metro-Goldwyn-Mayer (MGM),Johnny Mack Brown &  Eleanor Boardman &  Lucille La Verne &  Anita Louise &  Gavin Gordon &  Guinn 'Big Boy' Williams &  Russell Simpson &  Sarah Padden &  Helen Jerome Eddy &  Chief White Spear,Berk leaves Diony and their baby to hunt down his mother's murderer and is believed to be dead. Evan provides for them & marries Diony. Berk returns and challenges Evan to a fight but Diony will not be fought over "as if I'm not human".,6.2,118,
tt0021931,The Guardsman,1931,Comedy,82,USA,English,Metro-Goldwyn-Mayer (MGM),Alfred Lunt &  Lynn Fontanne &  Roland Young &  Zasu Pitts &  Maude Eburne &  Herman Bing,A Vienna based acting couple make magic when they perform together on stage. Unknown to the theater going public and despite being married for only six months  that magic seems no longer to...,6.5,456,
tt0021932,The Guilty Generation,1931,Crime,82,USA,English &  Italian,Columbia Pictures,Leo Carrillo &  Constance Cummings &  Robert Young &  Leslie Fenton &  Boris Karloff &  Emma Dunn &  James Wilcox &  Elliott Rothe &  Phil Tead &  Fred Howard &  Eddie Boland &  William H. O'Brien &  Ruth Warren,A Romeo and Juliet love story between the son of a brutal Italian bootlegger and the daughter of his bitter ex-partner  who is engaged in a blood feud with his one-time friend.,6.7,237,
tt0021952,Her Majesty  Love,1931,Comedy,75,USA,English,First National Pictures,Marilyn Miller &  Ben Lyon &  W.C. Fields &  Leon Errol &  Ford Sterling &  Chester Conklin &  Harry Stubbs &  Clarence Wilson &  Harry Holman &  Ruth Hall &  Mae Madison &  Maude Eburne &  Virginia Sale &  William Irving,Wealthy man falls in love with a poor girl and proposes to her  going against the wishes of his family.,5.9,168,
tt0021963,Il capitano,1931,Drama,76,USA,English,Paramount Pictures,Gary Cooper &  Claudette Colbert &  Averell Harris &  Joseph Calleia &  Hamtree Harrington &  Sidney Easton &  Joan Blair &  Charlotte Wynters,A woman masquerades as a missionary's daughter to get on a ship bound to New York.,5.9,129,
tt0021966,A Holy Terror,1931,Action,53,USA,English,Fox Film Corporation,George O'Brien &  Sally Eilers &  Rita La Roy &  Humphrey Bogart &  James Kirkwood &  Stanley Fields &  Robert Warwick &  Richard Tucker &  Earl Pingree,Eastern millionaire's son Bard finds his father murdered and flies west to see rancher Drew who may know something about it. En route he crashes his plane into Jerry's bathroom; she falls ...,5.5,195,
tt0021969,Honor Among Lovers,1931,Drama,75,USA,English,Paramount Pictures,Claudette Colbert &  Fredric March &  Monroe Owsley &  Charles Ruggles &  Ginger Rogers &  Avonne Taylor &  Pat O'Brien &  Janet McLeary &  John Kearney &  Ralph Morgan &  Jules Epailly &  Leonard Carey &  Grace Kern &  Winifred Harris &  Roberta Beatty,Jerry Stafford  a businessman  is in love with his secretary but she deserts him for another man. When she realizes her mistake  she goes back to him. Doris Brown is her girlfriend who is in love with a man named Monty Dunn.,6.7,171,
